"Name","Address","ZIP","Type","latitude","longitude"
"YES PREP - 5TH WARD","1305 BENSON ST HOUSTON TX 77020",77020,"Middle-High School",29.7739779855,-95.330083032758
"YES PREP - WHITE OAK","5620 W TIDWELL HOUSTON TX 77091",77091,"Middle-High School",29.850937016239,-95.471647007145
"YES PREP NORTH FOREST","6602 WINFIELD RD HOUSTON TX 77050",77050,"Middle-High School",29.898460018401,-95.291422007275
"YES PREP - SOUTHSIDE","5515 S LOOP E HOUSTON TX 77033",77033,"Middle-High School",29.687462285341,-95.336367238078
"YES PREP - NORTHLINE","441 LITTLE YORK RD HOUSTON TX 77076",77076,"Middle-High School",29.871697020657,-95.375238021545
"YES PREP - NORTHWEST","14741 YORKTOWN PLAZA DR HOUSTON TX 77040",77040,"Middle-High School",29.864167012211,-95.543092002879
"YES PREP - HOBBY","8787 TALLYHO RD HOUSTON TX 77061",77061,"Middle-High School",29.657008987692,-95.259137011719
"YES PREP - NORTH CENTRAL","13703 ALDINE-WESTFIELD RD HOUSTON TX 77039",77039,"Middle-High School",29.913917002228,-95.356159971727
"SOUTHEAST EL","507 CRENSHAW RD HOUSTON TX 77034",77034,"Elementary School",29.638527315675,-95.204607952313
"NORTH CENTRAL EL","1900 STRAWN RD HOUSTON TX 77039",77039,"Elementary School",29.916732687662,-95.35771144308
"NORTH FOREST EL","6602 WINFIELD ROAD BLDG A HOUSTON TX 77050",77050,"Elementary School",29.898460018401,-95.291422007275
"SOUTHSIDE EL","5515 S LOOP E STE B HOUSTON TX 77033",77033,"Elementary School",29.687462285341,-95.336367238078
"YES PREP EAST END EL","8329 LAWNDALE ST HOUSTON TX 77012",77012,"Elementary School",29.716070014851,-95.274802034383
"YES PREP AIRLINE EL","5815 AIRLINE DR HOUSTON TX 77076",77076,"Elementary School",29.851750982856,-95.385417004761
"HARMONY SCIENCE ACADEMY-HOUSTON","9431 W SAM HOUSTON PKWY S HOUSTON TX 77099",77099,"High School",29.681188012325,-95.557235039564
"HARMONY SCHOOL OF INNOVATION - HOUSTON","9421 W SAM HOUSTON PKWY S HOUSTON TX 77099",77099,"Middle School",29.681793982015,-95.557902993428
"HARMONY SCHOOL OF INGENUITY-HOUSTON","10555 STELLA LINK RD HOUSTON TX 77025",77025,"Middle-High School",29.667495000021,-95.438587020821
"HARMONY SCHOOL OF FINE ARTS AND TECHNOLOGY-HOUSTON","9115 KIRBY DR HOUSTON TX 77054",77054,"Elementary-Middle School",29.671526988815,-95.411393025616
"HARMONY VIRTUAL ACADEMY","5435 S BRAESWOOD BLVD HOUSTON TX 77096",77096,"K-12 School",29.675795012003,-95.479016041141
"HARMONY SCHOOL OF EXPLORATION- HOUSTON","9305 W SAM HOUSTON PKWY S HOUSTON TX 77099",77099,"Elementary School",29.682928011605,-95.557251971009
"BEATRICE MAYES INSTITUTE CHARTER SCHOOL","5807 CALHOUN RD HOUSTON TX 77021",77021,"Elementary-Middle School",29.69864399624,-95.345502968573
"ACCELERATED INT CHARTER SCHOOL","12825 SUMMIT RDG DR HOUSTON TX 77085",77085,"Middle School",29.636806002649,-95.484950009494
"ACCELERATED INTERDISCIPLINARY ACAD","12825 SUMMIT RDG DR HOUSTON TX 77085",77085,"Elementary-Middle School",29.636806002649,-95.484950009494
"RIPLEY HOUSE MIDDLE CAMPUS","4410 NAVIGATION BLVD HOUSTON TX 77011",77011,"Middle School",29.751899004798,-95.328389972136
"RIPLEY HOUSE CHARTER SCHOOL","4410 NAVIGATION BLVD HOUSTON TX 77011",77011,"Elementary School",29.751899004798,-95.328389972136
"NCI CHARTER SCHOOL WITHOUT WALLS","6565 ROOKIN ST HOUSTON TX 77074",77074,"Elementary School",29.708405015854,-95.496505971764
"BAKER-RIPLEY CHARTER SCHOOL","6500 ROOKIN ST BLDG A HOUSTON TX 77074",77074,"Elementary-Middle School",29.710668003983,-95.498214035993
"MEYERPARK EL","13663 S MAIN ST HOUSTON TX 77035",77035,"Elementary-Middle School",29.638606980275,-95.48494598618
"DRAW ACADEMY","3920 STONEY BROOK DR HOUSTON TX 77063",77063,"Elementary-Middle School",29.724057004659,-95.506424026334
"HARMONY SCHOOL OF EXCELLENCE-HOUSTON","7340 N GESSNER DR HOUSTON TX 77040",77040,"K-12 School",29.881102948595,-95.540643953357
"HARMONY SCHOOL OF ENDEAVOR-HOUSTON","5668 W LITTLE YORK RD HOUSTON TX 77091",77091,"Elementary-Middle School",29.863854995865,-95.472286965452
"HARMONY SCHOOL OF ADVANCEMENT-HOUSTON","3171 N SAM HOUSTON PKWY W HOUSTON TX 77038",77038,"High School",29.936735979252,-95.46610103709
"HARMONY SCHOOL OF DISCOVERY - HOUSTON","6270 BARKER CYPRESS RD HOUSTON TX 77084",77084,"Middle-High School",29.86371698783,-95.682033028306
"HARMONY SCHOOL OF TECHNOLOGY-HOUSTON","3203 N SAM HOUSTON PKWY W HOUSTON TX 77038",77038,"Middle School",29.936714982584,-95.468072041621
"HARMONY SCHOOL OF ACHIEVEMENT - HOUSTON","16209 KEITH HARROW BLVD HOUSTON TX 77084",77084,"Elementary School",29.848365993168,-95.644200973047
"HARMONY SCHOOL OF ENRICHMENT - HOUSTON","3207 N SAM HOUSTON PKWY W HOUSTON TX 77038",77038,"Elementary School",29.937257727991,-95.468183132139
"HARMONY SCIENCE ACADEMY - CYPRESS","7047 GREENHOUSE RD CYPRESS TX 77433",77433,"Elementary School",29.881667001118,-95.705617021632
"HARMONY SCHOOL OF EXCELLENCE - KATY","22855 ELYSON FALLS DR KATY TX 77449",77449,"Elementary-Middle School",29.873040118681,-95.761799940165
"STEP CHARTER EL","11250 S WILCREST DR HOUSTON TX 77099",77099,"Elementary-Middle School",29.65715198296,-95.571303980225
"STEP CHARTER II","8282 BISSONNET ST HOUSTON TX 77074",77074,"Elementary-Middle School",29.679375006668,-95.525385986793
"THE RHODES SCHOOL - NORTHSHORE CAMPUS","13334 WALLISVILLE RD BUILDINGS B-H HOUSTON TX 77049",77049,"Elementary-Middle School",29.805027991442,-95.207928025726
"THE RHODES SCHOOL - HUMBLE","600 CHARLES ST HUMBLE TX 77338",77338,"Elementary-Middle School",30.002101999709,-95.263183962211
"HARMONY SCIENCE ACADEMY-KATY","22400 GRAND CORNER DR KATY TX 77494",77494,"K-12 School",29.702134011175,-95.77339904186
"THE LAWSON ACADEMY","5052 SCOTT ST HOUSTON TX 77004",77004,"Elementary-Middle School",29.714434998908,-95.356205988376
"THE PRO-VISION ACADEMY","4590 WILMINGTON HOUSTON TX 77051",77051,"High School",29.655253984805,-95.359905006066
"PRO-VISION MIDDLE","4590 WILMINGTON ST HOUSTON TX 77051",77051,"Middle-High School",29.655253984805,-95.359905006066
"BETA ACADEMY","10929 ALMEDA GENOA RD HOUSTON TX 77034",77034,"Middle-High School",29.624525005754,-95.219215012723
"BETA ACADEMY","9701 ALMEDA GENOA RD HOUSTON TX 77075",77075,"Elementary School",29.628484994,-95.244528025037
"A+ UNLIMITED POTENTIAL - UNIVERSITY","2410 HAMILTON HOUSTON TX 77004",77004,"Middle School",29.742382988214,-95.365401019978
"ETOILE ACADEMY CHARTER SCHOOL","6648 HORNWOOD DR HOUSTON TX 77074",77074,"Elementary-Middle School",29.709477019361,-95.499246015912
"ETOILE ACADEMY CHARTER SCHOOL-BISSONNET","9745 BISSONNET ST HOUSTON TX 77036",77036,"Elementary-Middle School",29.674234008265,-95.549006022303
"YELLOWSTONE COLLEGE PREPARATORY","3000 TRULLEY ST STE 200 HOUSTON TX 77004",77004,"Middle School",29.73745501588,-95.355768033935
"LEGACY SCHOOL OF SPORT SCIENCES","2727 SPRING CREEK DR SPRING TX 77373",77373,"Middle-High School",30.074013993178,-95.394696023033
"BLOOM ACADEMY CHARTER SCHOOL","3420 ALMEDA GENOA RD HOUSTON TX 77047",77047,"Elementary School",29.615500001058,-95.368995012422
"REVE PREPARATORY CHARTER SCHOOL","12707 CULLEN BLVD HOUSTON TX 77047",77047,"Elementary-Middle School",29.625692982052,-95.354682996569
"ELEVATE COLLEGIATE","2410 HAMILTON HOUSTON TX 77004",77004,"Elementary School",29.742382988214,-95.365401019978
"HOUSTON CLASSICAL","6403 ADDICKS CLODINE RD HOUSTON TX 77083",77083,"Elementary-Middle School",29.708245005323,-95.659548992133
"HERITAGE CLASSICAL ACADEMY SCHOOL","602 SAWYER STREET STE 720 HOUSTON TX 77007",77007,"Elementary-Middle School",29.764767992201,-95.380859009633
"NEXTGEN INNOVATION ACADEMY","11150 S WILCREST DRIVE STE 185 HOUSTON TX 77099",77099,"Middle-High School",29.659883016562,-95.570209974223
"UP EXCELLENCE ACADEMY","6220 WESTPARK DR STE 195 HOUSTON TX 77057",77057,"Elementary-Middle School",29.724334990477,-95.493178020927
"ALDINE H S","11101 AIRLINE DR HOUSTON TX 77037",77037,"High School",29.917796985208,-95.409082973101
"CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS","2100 S VICTORY DR HOUSTON TX 77088",77088,"High School",29.871584996521,-95.444588966409
"MACARTHUR H S","4400 ALDINE MAIL RT HOUSTON TX 77039",77039,"High School",29.901338992594,-95.328891964317
"EISENHOWER H S","7922 ANTOINE DR HOUSTON TX 77088",77088,"High School",29.881971012746,-95.471355987467
"NIMITZ H S","2005 W W THORNE DR HOUSTON TX 77073",77073,"High School",30.004891999999,-95.390282029002
"VICTORY EARLY COLLEGE H S","4141 S VICTORY ST HOUSTON TX 77088",77088,"High School",29.8680990049,-95.466042028491
"DAVIS H S ALDINE","12525 ELLA BLVD HOUSTON TX 77067",77067,"High School",29.954594001153,-95.433108022173
"HALL SUCCESS ACADEMY","15014 ALDINE WESTFIELD HOUSTON TX 77032",77032,"Middle-High School",29.935908014856,-95.35513302095
"BLANSON CTE H S","311 W RD HOUSTON TX 77038",77038,"High School",29.9182182,-95.4412013
"AVALOS P-TECH SCHOOL","2430 ALDINE MAIL ROUTE RD HOUSTON TX 77039",77039,"High School",29.90118099372,-95.345910999619
"YOUNG WOMENS LEADERSHIP ACADEMY","19850 E HARDY RD HOUSTON TX 77073",77073,"Middle-High School",30.012849988422,-95.400451959763
"LA PROMESA","11101 AIRLINE DR HOUSTON TX 77073",77073,"High School",29.917796985208,-95.409082973101
"ALDINE MIDDLE","14908 ALDINE-WESTFIELD RD HOUSTON TX 77032",77032,"Middle School",29.933819656073,-95.356063438744
"DREW ACADEMY","1910 W LITTLE YORK RD HOUSTON TX 77091",77091,"Middle School",29.864491014678,-95.44035400983
"HAMBRICK MIDDLE","4600 ALDINE MAIL RT HOUSTON TX 77039",77039,"Middle School",29.901763996995,-95.324936963303
"STOVALL MIDDLE","11201 AIRLINE DR HOUSTON TX 77037",77037,"Middle School",29.918630984574,-95.407504996009
"TEAGUE MIDDLE","21700 RAYFORD RD HUMBLE TX 77338",77338,"Middle School",30.024166018713,-95.360135005489
"HOFFMAN MIDDLE","6101 W LITTLE YORK RD HOUSTON TX 77091",77091,"Middle School",29.862603996816,-95.477040007467
"SHOTWELL MIDDLE","6515 TRL VLY WAY HOUSTON TX 77086",77086,"Middle School",29.928645011936,-95.482286995036
"GRANTHAM ACADEMY","13300 CHRISMAN RD HOUSTON TX 77039",77039,"Middle School",29.906864007892,-95.362193014176
"PLUMMER MIDDLE","11429 SPEARS-GEARS RD HOUSTON TX 77067",77067,"Middle School",29.947983990399,-95.438876028843
"LEWIS MIDDLE","21255 W HARDY RD HOUSTON TX 77073",77073,"Middle School",30.016406010844,-95.409765008562
"GARCIA MIDDLE","11000 ROSSLYN RD HOUSTON TX 77038",77038,"Middle School",29.894165396399,-95.443660879266
"JONES MIDDLE","20155 TOWNSEN BLVD HUMBLE TX 77338",77338,"Middle School",30.009302248375,-95.251016153228
"MEAD MIDDLE","3500 LAUDER RD HOUSTON TX 77039",77039,"Middle School",29.911346984986,-95.339577968856
"HOUSTON ACADEMY","8103 CARVER RD HOUSTON TX 77088",77088,"Elementary-Middle School",29.874664004834,-95.448263006028
"IMPACT LEADERSHIP ACADEMY","3131 FALLBROOK HOUSTON TX 77038",77038,"Elementary-Middle School",29.918296001814,-95.46792502304
"KNIPPEL EDUCATION CENTER","1702 ALDINE BENDER HOUSTON TX 77032",77032,"Elementary-High School",29.931647290202,-95.359553931944
"HIGHPOINT","8003 E SAM HOUSTON PKWY N HOUSTON TX 77049",77049,"Elementary-High School",29.8403989942,-95.185240979858
"ALDINE J J A E P","2525 MURWORTH DR HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"ANDERSON ACADEMY","7401 WHEATLEY ST HOUSTON TX 77088",77088,"Elementary School",29.868748015663,-95.430463028806
"CARROLL EL","423 W GULFBANK HOUSTON TX 77037",77037,"Elementary School",29.88780100359,-95.403830034381
"REECE ACADEMY","2223 ESTHER ST HOUSTON TX 77088",77088,"Early Education",29.873414011613,-95.444171966726
"FRANCIS EL","6525 GREENS RD HUMBLE TX 77396",77396,"Elementary School",29.953362992943,-95.28742995825
"GOODMAN EL","9325 DEER TRL DR HOUSTON TX 77088",77088,"Elementary School",29.897218993817,-95.42402203913
"CARTER ACADEMY","3111 FALLBROOK DR HOUSTON TX 77038",77038,"Elementary School",29.918355010412,-95.465973967438
"LANE SCHOOL","2001 ALDINE BENDER RD HOUSTON TX 77032",77032,"K-12 School",29.932401990486,-95.354499013794
"WORSHAM EL","3007 HARTWICK RD HOUSTON TX 77093",77093,"Elementary School",29.885505996591,-95.340640039807
"OLESON EL","12345 VICKERY ST HOUSTON TX 77039",77039,"Elementary School",29.904788020023,-95.324460033013
"ORANGE GROVE EL","4514 MOUNT HOUSTON RD HOUSTON TX 77093",77093,"Elementary School",29.890208998644,-95.326608985349
"RAYMOND EL","1605 CONNORVALE RD HOUSTON TX 77039",77039,"Elementary School",29.910381012554,-95.361219037027
"SMITH EL","5815 W LITTLE YORK RD HOUSTON TX 77091",77091,"Elementary School",29.86259498627,-95.475121976563
"ODOM EL","14701 HENRY RD HOUSTON TX 77060",77060,"Elementary School",29.914107019973,-95.383451029371
"JOHNSON EL","13901 HOMESTEAD RD HUMBLE TX 77396",77396,"Elementary School",29.920902983249,-95.302653003159
"THOMPSON EL","220 CASA GRANDE DR HOUSTON TX 77060",77060,"Elementary School",29.922276986727,-95.401701030974
"SAMMONS EL","2301 FRICK RD HOUSTON TX 77038",77038,"Elementary School",29.921140987389,-95.449799995613
"STEPHENS EL","2402 ALDINE MAIL ROUTE RD HOUSTON TX 77039",77039,"Elementary School",29.901499003126,-95.347961967507
"ERMEL EL","7103 WOODSMAN TRL HOUSTON TX 77040",77040,"Elementary School",29.885301981068,-95.496647039194
"CARMICHAEL EL","6902 SILVER STAR DR HOUSTON TX 77086",77086,"Elementary School",29.928652010825,-95.488234039158
"CONLEY EL","3345 W GREENS RD HOUSTON TX 77066",77066,"Elementary School",29.945711991724,-95.471696963288
"DUNN EL","2003 W W THORNE DR HOUSTON TX 77073",77073,"Elementary School",30.002990984359,-95.394199982003
"GRAY EL","700 W RD HOUSTON TX 77038",77038,"Elementary School",29.9182182,-95.4412013
"BLACK EL","160 MILLSTREAM HOUSTON TX 77060",77060,"Elementary School",29.929539989647,-95.404467981031
"CALVERT EL","1925 MARVELL DR HOUSTON TX 77032",77032,"Elementary School",29.947730982652,-95.362283035816
"HARRIS EL","3130 HOLDER FOREST DR HOUSTON TX 77088",77088,"Elementary School",29.867969001582,-95.454237039878
"KUJAWA EL","7007 FALLBROOK DR HOUSTON TX 77086",77086,"Elementary School",29.923455985227,-95.493138961258
"BUSSEY EL","11555 AIRLINE HOUSTON TX 77037",77037,"Elementary School",29.923168988863,-95.409198978641
"SPENCE EL","1300 GEARS RD HOUSTON TX 77067",77067,"Elementary School",29.947172999357,-95.440215037875
"JONES EL","7903 FOREST POINT DR HUMBLE TX 77338",77338,"Elementary School",30.013113012543,-95.305195988764
"GREENSPOINT EL","18020 CHISOLM TRAIL HOUSTON TX 77060",77060,"Elementary School",29.959857728952,-95.399189189394
"CYPRESSWOOD EL","6901 CYPRESSWOOD POINT AV HUMBLE TX 77338",77338,"Elementary School",30.02447099426,-95.321517984998
"ECKERT EL","1430 ALDINE MEADOWS RD HOUSTON TX 77032",77032,"Elementary School",29.933945015042,-95.36297697358
"ESCAMILLA EL","5241 E MT HOUSTON RD HOUSTON TX 77093",77093,"Elementary School",29.892187002065,-95.312837015517
"STEHLIK EL","400 W RD HOUSTON TX 77038",77038,"Elementary School",29.9182182,-95.4412013
"CARAWAY EL","3031 ELLINGTON ST HOUSTON TX 77088",77088,"Elementary School",29.879101007189,-95.456312985838
"REED ACADEMY","1616 LAUDER RD HOUSTON TX 77039",77039,"Elementary School",29.912019004073,-95.360873032064
"HILL EL","2625 W MOUNT HOUSTON HOUSTON TX 77038",77038,"Elementary School",29.893139018627,-95.451859010128
"MARCELLA EL","16250 COTILLION DR HOUSTON TX 77060",77060,"Elementary School",29.935024981357,-95.394912024678
"OGDEN EL","21919 RAYFORD RD HOUSTON TX 77338",77338,"Elementary School",30.026768012916,-95.364263008984
"KEEBLE EC/PK/K","203 W GULFBANK RD HOUSTON TX 77037",77037,"Early Education",29.88865201822,-95.396640959846
"HINOJOSA EC/PK/K","1620 LAUDER RD HOUSTON TX 77039",77039,"Early Education",29.912102990743,-95.359352973923
"VINES EC/PK/K","7220 INWOOD PARK DR HOUSTON TX 77088",77088,"Early Education",29.865999002879,-95.453859016045
"DE SANTIAGO EC/PK/K","1420 ALDINE MEADOWS HOUSTON TX 77032",77032,"Early Education",29.933603997311,-95.364418996202
"GRIGGS EC/PK/K","801 REGIONAL PARK DR HOUSTON TX 77060",77060,"Early Education",29.959067302539,-95.396032551539
"MAGRILL EC/PK/K","21701 RAYFORD RD HUMBLE TX 77338",77338,"Early Education",30.023586996842,-95.359894025773
"GARCIA-LEZA EC/PK/K","5311 E MOUNT HOUSTON RD HOUSTON TX 77093",77093,"Early Education",29.891107292598,-95.312481091221
"KUJAWA EC/PK/K","7111 FALLBROOK DR HOUSTON TX 77086",77086,"Early Education",29.924446013721,-95.49554800405
"JONES EC/PK/K","8003 FOREST POINT DR HUMBLE TX 77338",77338,"Early Education",30.013655992231,-95.304369030196
"VARDEMAN EC/PK/K","3302 CONNORVALE RD HOUSTON TX 77039",77039,"Early Education",29.9078770028,-95.339443020215
"STOVALL EC/PK/K","3025 ELLINGTON ST HOUSTON TX 77088",77088,"Early Education",29.880604008157,-95.456233022481
"HASTINGS H S","4410 COOK RD HOUSTON TX 77072",77072,"High School",29.709022007747,-95.600404020213
"ELSIK H S","12601 HIGH STAR HOUSTON TX 77072",77072,"High School",29.709512013807,-95.603158984148
"TAYLOR H S","7555 HOWELL SUGAR LAND RD HOUSTON TX 77083",77083,"High School",29.695542985432,-95.631779998369
"ALIEF LEARNING CTR (6-12)","4427 BELLE PARK HOUSTON TX 77072",77072,"Middle-High School",29.706677002696,-95.582355016648
"KERR H S","8150 SUGARLAND HOWELL HOUSTON TX 77083",77083,"High School",29.691499010516,-95.635443979704
"CROSSROADS","12360 BEAR RAM RD HOUSTON TX 77072",77072,"High School",29.707501467793,-95.59995453735
"ALIEF EARLY COLLEGE H S","2811 A HAYES RD HOUSTON TX 77082",77082,"High School",29.734292984816,-95.574112001608
"ALIEF MIDDLE","4415 COOK RD HOUSTON TX 77072",77072,"Middle School",29.708643019995,-95.594881016572
"OLLE MIDDLE","9200 BOONE RD HOUSTON TX 77099",77099,"Middle School",29.677328020184,-95.575859963696
"KILLOUGH MIDDLE","7600 SYNOTT RD HOUSTON TX 77083",77083,"Middle School",29.694420019954,-95.616299964309
"HOLUB MIDDLE","9515 S DAIRY ASHFORD HOUSTON TX 77099",77099,"Middle School",29.673330020007,-95.603162001634
"ALBRIGHT MIDDLE","6315 WINKLEMAN HOUSTON TX 77083",77083,"Middle School",29.706779010457,-95.653361974123
"O'DONNELL MIDDLE","14041 ALIEF CLODINE HOUSTON TX 77082",77082,"Middle School",29.710435992903,-95.632138995282
"ALIEF ISD J J A E P","2525 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"YOUENS EL","12141 HIGH STAR HOUSTON TX 77072",77072,"Elementary School",29.709073011628,-95.594145001655
"BOONE EL","11400 BISSONNET HOUSTON TX 77099",77099,"Elementary School",29.676834996639,-95.578637977866
"MARTIN EL","11718 HENDON HOUSTON TX 77072",77072,"Elementary School",29.692213986857,-95.585201008052
"CHAMBERS EL","10700 CARVEL HOUSTON TX 77072",77072,"Elementary School",29.697604011603,-95.566511040352
"SMITH EL","11300 STANCLIFF HOUSTON TX 77099",77099,"Elementary School",29.662788980483,-95.578013023165
"MAHANAY EL","13215 HIGH STAR HOUSTON TX 77083",77083,"Elementary School",29.709802991575,-95.615918000981
"KENNEDY EL","10200 HUNTINGTON PL DR HOUSTON TX 77099",77099,"Elementary School",29.672019006532,-95.602282991448
"CHANCELLOR EL","4350 BOONE RD HOUSTON TX 77072",77072,"Elementary School",29.710361980698,-95.576336977806
"LIESTMAN EL","7610 SYNOTT RD HOUSTON TX 77083",77083,"Elementary School",29.693053015365,-95.615799983784
"PETROSKY EL","6703 WINKLEMAN HOUSTON TX 77083",77083,"Elementary School",29.706779010457,-95.653361974123
"HEFLIN EL","3303 SYNOTT RD HOUSTON TX 77082",77082,"Elementary School",29.722836012823,-95.618710012929
"CUMMINGS EL","10455 S KIRKWOOD HOUSTON TX 77099",77099,"Elementary School",29.663981012844,-95.585526980267
"REES EL","16305 KENSLEY HOUSTON TX 77082",77082,"Elementary School",29.712768006005,-95.67442502625
"ALEXANDER EL","8500 BROOKWULF HOUSTON TX 77099",77099,"Elementary School",29.686905015114,-95.607929963436
"HEARNE EL","13939 RIO BONITO HOUSTON TX 77083",77083,"Elementary School",29.707269016517,-95.632589019664
"LANDIS EL","10255 SPICE LN HOUSTON TX 77072",77072,"Elementary School",29.685841016325,-95.56190401109
"SNEED EL","9855 PAGEWOOD LN HOUSTON TX 77042",77042,"Elementary School",29.724817997648,-95.543988028329
"BEST EL","10000 CENTRE PKWY HOUSTON TX 77036",77036,"Elementary School",29.671920980174,-95.551942035347
"OUTLEY EL","12355 RICHMOND AVE HOUSTON TX 77082",77082,"Elementary School",29.728857991159,-95.598569975979
"HICKS EL","8520 HEMLOCK HILL DR HOUSTON TX 77083",77083,"Elementary School",29.687109994556,-95.627799013456
"BUSH EL","9730 STROUD DR HOUSTON TX 77036",77036,"Elementary School",29.70146697932,-95.553318008572
"COLLINS EL","9829 TOWN PARK DR HOUSTON TX 77036",77036,"Elementary School",29.710823991201,-95.554956000091
"HORN EL","10734 BISSONETT HOUSTON TX 77099",77099,"Elementary School",29.675621003693,-95.566939020328
"HOLMQUIST EL","15040 WESTPARK DR HOUSTON TX 77082",77082,"Elementary School",29.718561996575,-95.657400039796
"MARIA DEL CARMEN MARTINEZ EARLY LEARNING CENTER","10807 BOONE LOOP RD HOUSTON TX 77099",77099,"Early Education",29.677480792036,-95.569032148869
"DEDRE' & ELLA JEFFERSON EARLY LEARNING CENTER","14061 BELLAIRE BLVD HOUSTON TX 77083",77083,"Early Education",29.703780602288,-95.630666521298
"OWENS INT","6900 TURTLEWOOD HOUSTON TX 77072",77072,"Elementary-Middle School",29.701006980474,-95.568669967152
"KLENTZMAN INT","11100 STANCLIFF HOUSTON TX 77099",77099,"Elementary-Middle School",29.662252999685,-95.575240038138
"YOUNGBLOOD INT","8410 DAIRY VIEW LN HOUSTON TX 77072",77072,"Elementary-Middle School",29.687502016168,-95.599171964265
"MATA INT","9225 S DAIRY ASHFORD HOUSTON TX 77099",77099,"Elementary-Middle School",29.67550001092,-95.602362032795
"MILLER INT","15025 WESTPARK HOUSTON TX 77082",77082,"Elementary-Middle School",29.717611991669,-95.654971970085
"BUDEWIG INT","12570 RICHMOND HOUSTON TX 77082",77082,"Elementary-Middle School",29.731406005906,-95.60404101182
"ADMIN SERVICES","4250 COOK RD HOUSTON TX 77072",77072,"K-12 School",29.712402010203,-95.600003029965
"ALIEF LEARNING CTR (K-6)","4427 BELLE PARK HOUSTON TX 77072",77072,"Elementary-Middle School",29.706677002696,-95.582355016648
"CHANNELVIEW H S","1100 SHELDON RD CHANNELVIEW TX 77530",77530,"High School",29.795824997032,-95.122236979717
"ENDEAVOR HS-JOE FRANK CAMPBELL LEARNING CENTER","915 SHELDON RD CHANNELVIEW TX 77530",77530,"Middle-High School",29.792895982877,-95.125544981624
"JJAEP DISCIPLINARY SCHOOL","2525 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"ALICE JOHNSON J H","15500 PROCTOR CHANNELVIEW TX 77530",77530,"Middle School",29.799842988048,-95.130067018387
"B H HAMBLEN EL","1019 DELL DALE ST CHANNELVIEW TX 77530",77530,"Elementary School",29.79378299778,-95.142190016407
"AGUIRRE J H","15726 WALLISVILLE RD HOUSTON TX 77049",77049,"Middle School",29.809492989355,-95.156474958712
"DE ZAVALA EL","910 DEER PASS CHANNELVIEW TX 77530",77530,"Elementary School",29.790395996436,-95.143204981062
"MCGHEE EL","1045 SHELDON RD CHANNELVIEW TX 77530",77530,"Elementary School",29.795829766243,-95.124383029862
"MCMULLAN EL","1290 DELL DALE ST CHANNELVIEW TX 77530",77530,"Elementary School",29.797023986372,-95.140616984638
"CRENSHAW EL","16204 WOOD DR CHANNELVIEW TX 77530",77530,"Elementary School",29.805666985831,-95.114519007092
"HARVEY S BROWN EL","16550 WALLISVILLE RD HOUSTON TX 77049",77049,"Elementary School",29.816152998161,-95.135898978978
"EARLY CHILDHOOD CENTER","911 SHELDON RD CHANNELVIEW TX 77530",77530,"Early Education",29.79193998491,-95.126298011805
"CROSBY H S","333 RED SUMMIT DR CROSBY TX 77532",77532,"High School",29.89684321884,-95.067696626008
"HC JJAEP - EXCEL ACADEMY","2525 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"CROSBY CROSSROADS ACADEMY","333 RED SUMMIT DR CROSBY TX 77532",77532,"High School",29.89684321884,-95.067696626008
"CROSBY MIDDLE","14703 FM 2100 CROSBY TX 77532",77532,"Middle School",29.899369999719,-95.063566131234
"NEWPORT EL","430 N DIAMONDHEAD BLVD CROSBY TX 77532",77532,"Elementary School",29.941369998241,-95.07761700781
"CROSBY KINDERGARTEN CENTER","805 RUNNEBURG CROSBY TX 77532",77532,"Early Education",29.911937285907,-95.053724979541
"BARRETT EL","815 FM 1942 CROSBY TX 77532",77532,"Elementary School",29.881107006167,-95.048713020537
"DREW EL","223 RED OAK CROSBY TX 77532",77532,"Elementary School",29.867592690648,-95.063326052571
"HIGHPOINT SCHOOL EAST (CROSBY)","8003 E SAM HOUSTON PKWY HOUSTON TX 77049",77049,"Middle-High School",29.8403989942,-95.185240979858
"CROSBY EL","14705 FM 2100 CROSBY TX 77532",77532,"Elementary School",29.899630006356,-95.063566131367
"CY-FAIR H S","22602 HEMPSTEAD HWY CYPRESS TX 77429",77429,"High School",29.923298412716,-95.631644196663
"JERSEY VILLAGE H S","7600 SOLOMON ST HOUSTON TX 77040",77040,"High School",29.881907980834,-95.553743976892
"CYPRESS CREEK H S","9815 GRANT RD HOUSTON TX 77070",77070,"High School",29.965575006774,-95.565389960802
"LANGHAM CREEK H S","17610 FM 529 HOUSTON TX 77095",77095,"High School",29.881114005056,-95.677269005998
"ALTERNATIVE LEARNING CTR-EAST","12508 WINDFERN HOUSTON TX 77064",77064,"Middle-High School",29.93566100017,-95.566176015682
"CYPRESS FALLS H S","9811 HUFFMEISTER RD HOUSTON TX 77095",77095,"High School",29.918851009532,-95.63368101401
"CYPRESS SPRINGS H S","7909 FRY RD CYPRESS TX 77433",77433,"High School",29.891932988489,-95.722974015271
